===== KỊCH BẢN 2: Multi-user NOMA, quét SNR_Eve =====
SNR_Bob = 10 dB, SNR_Eve = 14 dB | alpha1 = 0.3499, alpha2 = 0.3501, phi = 0.3000 | C_B1 = 47.89 Mbps | C_B2 = 19.86 Mbps | C_E = 32.07 Mbps | R_s1 = 1.58 | R_s2 = 0.00 | SOP1 = 0.10 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.58e-07 | eta_s2 = 3.26e-11
SNR_Bob = 10 dB, SNR_Eve = 16 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 46.64 Mbps | C_B2 = 19.74 Mbps | C_E = 32.07 Mbps | R_s1 = 1.46 | R_s2 = 0.00 | SOP1 = 0.16 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.46e-07 | eta_s2 = 3.38e-11
SNR_Bob = 10 dB, SNR_Eve = 18 dB | alpha1 = 0.3502, alpha2 = 0.3498, phi = 0.3000 | C_B1 = 44.87 Mbps | C_B2 = 19.57 Mbps | C_E = 32.07 Mbps | R_s1 = 1.28 | R_s2 = 0.00 | SOP1 = 0.27 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.28e-07 | eta_s2 = 2.31e-11
SNR_Bob = 10 dB, SNR_Eve = 20 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 42.51 Mbps | C_B2 = 19.31 Mbps | C_E = 32.06 Mbps | R_s1 = 1.05 | R_s2 = 0.00 | SOP1 = 0.46 | SOP2 = 1.00 | IP1 = 0.02 | IP2 = 1.00 | eta_s1 = 1.05e-07 | eta_s2 = 1.98e-11
SNR_Bob = 12 dB, SNR_Eve = 0 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 55.46 Mbps | C_B2 = 25.27 Mbps | C_E = 38.13 Mbps | R_s1 = 1.73 | R_s2 = 0.00 | SOP1 = 0.05 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.73e-07 | eta_s2 = 3.45e-11
SNR_Bob = 12 dB, SNR_Eve = 2 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 55.39 Mbps | C_B2 = 25.25 Mbps | C_E = 38.10 Mbps | R_s1 = 1.73 | R_s2 = 0.00 | SOP1 = 0.05 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.73e-07 | eta_s2 = 3.69e-11
SNR_Bob = 12 dB, SNR_Eve = 4 dB | alpha1 = 0.3499, alpha2 = 0.3501, phi = 0.3000 | C_B1 = 55.30 Mbps | C_B2 = 25.25 Mbps | C_E = 38.11 Mbps | R_s1 = 1.72 | R_s2 = 0.00 | SOP1 = 0.05 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.72e-07 | eta_s2 = 4.20e-11
SNR_Bob = 12 dB, SNR_Eve = 6 dB | alpha1 = 0.3498, alpha2 = 0.3502, phi = 0.3000 | C_B1 = 55.15 Mbps | C_B2 = 25.23 Mbps | C_E = 38.09 Mbps | R_s1 = 1.71 | R_s2 = 0.00 | SOP1 = 0.05 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.71e-07 | eta_s2 = 3.75e-11
SNR_Bob = 12 dB, SNR_Eve = 8 dB | alpha1 = 0.3502, alpha2 = 0.3498, phi = 0.3000 | C_B1 = 54.94 Mbps | C_B2 = 25.22 Mbps | C_E = 38.11 Mbps | R_s1 = 1.68 | R_s2 = 0.00 | SOP1 = 0.06 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.68e-07 | eta_s2 = 3.48e-11
SNR_Bob = 12 dB, SNR_Eve = 10 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 54.60 Mbps | C_B2 = 25.20 Mbps | C_E = 38.10 Mbps | R_s1 = 1.65 | R_s2 = 0.00 | SOP1 = 0.07 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.65e-07 | eta_s2 = 4.60e-11
SNR_Bob = 12 dB, SNR_Eve = 12 dB | alpha1 = 0.3502, alpha2 = 0.3498, phi = 0.3000 | C_B1 = 54.07 Mbps | C_B2 = 25.15 Mbps | C_E = 38.11 Mbps | R_s1 = 1.60 | R_s2 = 0.00 | SOP1 = 0.09 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.60e-07 | eta_s2 = 3.62e-11
SNR_Bob = 12 dB, SNR_Eve = 14 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 53.26 Mbps | C_B2 = 25.06 Mbps | C_E = 38.12 Mbps | R_s1 = 1.51 | R_s2 = 0.00 | SOP1 = 0.12 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.51e-07 | eta_s2 = 3.52e-11
SNR_Bob = 12 dB, SNR_Eve = 16 dB | alpha1 = 0.3499, alpha2 = 0.3501, phi = 0.3000 | C_B1 = 52.09 Mbps | C_B2 = 24.94 Mbps | C_E = 38.08 Mbps | R_s1 = 1.40 | R_s2 = 0.00 | SOP1 = 0.19 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.40e-07 | eta_s2 = 3.30e-11
SNR_Bob = 12 dB, SNR_Eve = 18 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 50.41 Mbps | C_B2 = 24.75 Mbps | C_E = 38.10 Mbps | R_s1 = 1.23 | R_s2 = 0.00 | SOP1 = 0.31 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.23e-07 | eta_s2 = 2.68e-11
SNR_Bob = 12 dB, SNR_Eve = 20 dB | alpha1 = 0.3503, alpha2 = 0.3497, phi = 0.3000 | C_B1 = 48.11 Mbps | C_B2 = 24.43 Mbps | C_E = 38.13 Mbps | R_s1 = 1.00 | R_s2 = 0.00 | SOP1 = 0.50 | SOP2 = 1.00 | IP1 = 0.02 | IP2 = 1.00 | eta_s1 = 1.00e-07 | eta_s2 = 2.34e-11
SNR_Bob = 14 dB, SNR_Eve = 0 dB | alpha1 = 0.3496, alpha2 = 0.3504, phi = 0.3000 | C_B1 = 60.16 Mbps | C_B2 = 30.93 Mbps | C_E = 44.32 Mbps | R_s1 = 1.58 | R_s2 = 0.00 | SOP1 = 0.08 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.58e-07 | eta_s2 = 4.17e-11
SNR_Bob = 14 dB, SNR_Eve = 2 dB | alpha1 = 0.3502, alpha2 = 0.3498, phi = 0.3000 | C_B1 = 60.13 Mbps | C_B2 = 30.93 Mbps | C_E = 44.36 Mbps | R_s1 = 1.58 | R_s2 = 0.00 | SOP1 = 0.09 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.58e-07 | eta_s2 = 5.12e-11
SNR_Bob = 14 dB, SNR_Eve = 4 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 60.05 Mbps | C_B2 = 30.93 Mbps | C_E = 44.37 Mbps | R_s1 = 1.57 | R_s2 = 0.00 | SOP1 = 0.09 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.57e-07 | eta_s2 = 5.40e-11
SNR_Bob = 14 dB, SNR_Eve = 6 dB | alpha1 = 0.3498, alpha2 = 0.3502, phi = 0.3000 | C_B1 = 59.91 Mbps | C_B2 = 30.91 Mbps | C_E = 44.35 Mbps | R_s1 = 1.56 | R_s2 = 0.00 | SOP1 = 0.09 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.56e-07 | eta_s2 = 4.88e-11
SNR_Bob = 14 dB, SNR_Eve = 8 dB | alpha1 = 0.3502, alpha2 = 0.3498, phi = 0.3000 | C_B1 = 59.72 Mbps | C_B2 = 30.88 Mbps | C_E = 44.34 Mbps | R_s1 = 1.54 | R_s2 = 0.00 | SOP1 = 0.10 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.54e-07 | eta_s2 = 4.57e-11
SNR_Bob = 14 dB, SNR_Eve = 10 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 59.41 Mbps | C_B2 = 30.86 Mbps | C_E = 44.35 Mbps | R_s1 = 1.51 | R_s2 = 0.00 | SOP1 = 0.12 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.51e-07 | eta_s2 = 4.22e-11
SNR_Bob = 14 dB, SNR_Eve = 12 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 58.92 Mbps | C_B2 = 30.80 Mbps | C_E = 44.36 Mbps | R_s1 = 1.46 | R_s2 = 0.00 | SOP1 = 0.14 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.46e-07 | eta_s2 = 4.09e-11
SNR_Bob = 14 dB, SNR_Eve = 14 dB | alpha1 = 0.3496, alpha2 = 0.3504, phi = 0.3000 | C_B1 = 58.19 Mbps | C_B2 = 30.71 Mbps | C_E = 44.32 Mbps | R_s1 = 1.39 | R_s2 = 0.00 | SOP1 = 0.19 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.39e-07 | eta_s2 = 3.84e-11
SNR_Bob = 14 dB, SNR_Eve = 16 dB | alpha1 = 0.3502, alpha2 = 0.3498, phi = 0.3000 | C_B1 = 57.14 Mbps | C_B2 = 30.58 Mbps | C_E = 44.35 Mbps | R_s1 = 1.28 | R_s2 = 0.00 | SOP1 = 0.26 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.28e-07 | eta_s2 = 3.49e-11
SNR_Bob = 14 dB, SNR_Eve = 18 dB | alpha1 = 0.3498, alpha2 = 0.3502, phi = 0.3000 | C_B1 = 55.59 Mbps | C_B2 = 30.37 Mbps | C_E = 44.34 Mbps | R_s1 = 1.13 | R_s2 = 0.00 | SOP1 = 0.39 | SOP2 = 1.00 | IP1 = 0.01 | IP2 = 1.00 | eta_s1 = 1.13e-07 | eta_s2 = 3.07e-11
SNR_Bob = 14 dB, SNR_Eve = 20 dB | alpha1 = 0.3498, alpha2 = 0.3502, phi = 0.3000 | C_B1 = 53.47 Mbps | C_B2 = 30.05 Mbps | C_E = 44.33 Mbps | R_s1 = 0.92 | R_s2 = 0.00 | SOP1 = 0.57 | SOP2 = 1.00 | IP1 = 0.03 | IP2 = 1.00 | eta_s1 = 9.18e-08 | eta_s2 = 2.00e-11
SNR_Bob = 16 dB, SNR_Eve = 0 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 64.27 Mbps | C_B2 = 36.92 Mbps | C_E = 50.74 Mbps | R_s1 = 1.35 | R_s2 = 0.00 | SOP1 = 0.19 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.35e-07 | eta_s2 = 5.81e-11
SNR_Bob = 16 dB, SNR_Eve = 2 dB | alpha1 = 0.3497, alpha2 = 0.3503, phi = 0.3000 | C_B1 = 64.21 Mbps | C_B2 = 36.92 Mbps | C_E = 50.72 Mbps | R_s1 = 1.35 | R_s2 = 0.00 | SOP1 = 0.20 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.35e-07 | eta_s2 = 4.70e-11
SNR_Bob = 16 dB, SNR_Eve = 4 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 64.15 Mbps | C_B2 = 36.91 Mbps | C_E = 50.71 Mbps | R_s1 = 1.34 | R_s2 = 0.00 | SOP1 = 0.20 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.34e-07 | eta_s2 = 4.47e-11
SNR_Bob = 16 dB, SNR_Eve = 6 dB | alpha1 = 0.3499, alpha2 = 0.3501, phi = 0.3000 | C_B1 = 64.03 Mbps | C_B2 = 36.89 Mbps | C_E = 50.72 Mbps | R_s1 = 1.33 | R_s2 = 0.00 | SOP1 = 0.21 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.33e-07 | eta_s2 = 4.75e-11
SNR_Bob = 16 dB, SNR_Eve = 8 dB | alpha1 = 0.3497, alpha2 = 0.3503, phi = 0.3000 | C_B1 = 63.87 Mbps | C_B2 = 36.88 Mbps | C_E = 50.72 Mbps | R_s1 = 1.32 | R_s2 = 0.00 | SOP1 = 0.22 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.32e-07 | eta_s2 = 5.02e-11
SNR_Bob = 16 dB, SNR_Eve = 10 dB | alpha1 = 0.3498, alpha2 = 0.3502, phi = 0.3000 | C_B1 = 63.60 Mbps | C_B2 = 36.83 Mbps | C_E = 50.70 Mbps | R_s1 = 1.29 | R_s2 = 0.00 | SOP1 = 0.24 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.29e-07 | eta_s2 = 4.40e-11
SNR_Bob = 16 dB, SNR_Eve = 12 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 63.20 Mbps | C_B2 = 36.78 Mbps | C_E = 50.74 Mbps | R_s1 = 1.25 | R_s2 = 0.00 | SOP1 = 0.28 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.25e-07 | eta_s2 = 4.90e-11
SNR_Bob = 16 dB, SNR_Eve = 14 dB | alpha1 = 0.3499, alpha2 = 0.3501, phi = 0.3000 | C_B1 = 62.56 Mbps | C_B2 = 36.67 Mbps | C_E = 50.73 Mbps | R_s1 = 1.18 | R_s2 = 0.00 | SOP1 = 0.33 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.18e-07 | eta_s2 = 4.17e-11
SNR_Bob = 16 dB, SNR_Eve = 16 dB | alpha1 = 0.3496, alpha2 = 0.3504, phi = 0.3000 | C_B1 = 61.65 Mbps | C_B2 = 36.56 Mbps | C_E = 50.70 Mbps | R_s1 = 1.09 | R_s2 = 0.00 | SOP1 = 0.41 | SOP2 = 1.00 | IP1 = 0.01 | IP2 = 1.00 | eta_s1 = 1.09e-07 | eta_s2 = 3.87e-11
SNR_Bob = 16 dB, SNR_Eve = 18 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 60.29 Mbps | C_B2 = 36.34 Mbps | C_E = 50.71 Mbps | R_s1 = 0.96 | R_s2 = 0.00 | SOP1 = 0.54 | SOP2 = 1.00 | IP1 = 0.01 | IP2 = 1.00 | eta_s1 = 9.60e-08 | eta_s2 = 3.28e-11
SNR_Bob = 16 dB, SNR_Eve = 20 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 58.40 Mbps | C_B2 = 36.01 Mbps | C_E = 50.73 Mbps | R_s1 = 0.78 | R_s2 = 0.00 | SOP1 = 0.70 | SOP2 = 1.00 | IP1 = 0.05 | IP2 = 1.00 | eta_s1 = 7.75e-08 | eta_s2 = 2.90e-11
SNR_Bob = 18 dB, SNR_Eve = 0 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 67.64 Mbps | C_B2 = 43.14 Mbps | C_E = 57.20 Mbps | R_s1 = 1.05 | R_s2 = 0.00 | SOP1 = 0.46 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.05e-07 | eta_s2 = 5.34e-11
SNR_Bob = 18 dB, SNR_Eve = 2 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 67.62 Mbps | C_B2 = 43.15 Mbps | C_E = 57.21 Mbps | R_s1 = 1.04 | R_s2 = 0.00 | SOP1 = 0.47 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.04e-07 | eta_s2 = 5.56e-11
SNR_Bob = 18 dB, SNR_Eve = 4 dB | alpha1 = 0.3499, alpha2 = 0.3501, phi = 0.3000 | C_B1 = 67.54 Mbps | C_B2 = 43.11 Mbps | C_E = 57.21 Mbps | R_s1 = 1.03 | R_s2 = 0.00 | SOP1 = 0.47 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.03e-07 | eta_s2 = 4.75e-11
SNR_Bob = 18 dB, SNR_Eve = 6 dB | alpha1 = 0.3496, alpha2 = 0.3504, phi = 0.3000 | C_B1 = 67.44 Mbps | C_B2 = 43.09 Mbps | C_E = 57.20 Mbps | R_s1 = 1.02 | R_s2 = 0.00 | SOP1 = 0.48 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.02e-07 | eta_s2 = 4.96e-11
SNR_Bob = 18 dB, SNR_Eve = 8 dB | alpha1 = 0.3503, alpha2 = 0.3497, phi = 0.3000 | C_B1 = 67.34 Mbps | C_B2 = 43.08 Mbps | C_E = 57.24 Mbps | R_s1 = 1.01 | R_s2 = 0.00 | SOP1 = 0.50 | SOP2 = 1.00 | IP1 = 0.00 | IP2 = 1.00 | eta_s1 = 1.01e-07 | eta_s2 = 5.09e-11
SNR_Bob = 18 dB, SNR_Eve = 10 dB | alpha1 = 0.3497, alpha2 = 0.3503, phi = 0.3000 | C_B1 = 67.11 Mbps | C_B2 = 43.06 Mbps | C_E = 57.18 Mbps | R_s1 = 0.99 | R_s2 = 0.00 | SOP1 = 0.51 | SOP2 = 1.00 | IP1 = 0.01 | IP2 = 1.00 | eta_s1 = 9.93e-08 | eta_s2 = 5.16e-11
SNR_Bob = 18 dB, SNR_Eve = 12 dB | alpha1 = 0.3503, alpha2 = 0.3497, phi = 0.3000 | C_B1 = 66.80 Mbps | C_B2 = 42.99 Mbps | C_E = 57.21 Mbps | R_s1 = 0.96 | R_s2 = 0.00 | SOP1 = 0.55 | SOP2 = 1.00 | IP1 = 0.01 | IP2 = 1.00 | eta_s1 = 9.59e-08 | eta_s2 = 4.77e-11
SNR_Bob = 18 dB, SNR_Eve = 14 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 66.28 Mbps | C_B2 = 42.91 Mbps | C_E = 57.19 Mbps | R_s1 = 0.91 | R_s2 = 0.00 | SOP1 = 0.60 | SOP2 = 1.00 | IP1 = 0.01 | IP2 = 1.00 | eta_s1 = 9.11e-08 | eta_s2 = 5.16e-11
SNR_Bob = 18 dB, SNR_Eve = 16 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 65.50 Mbps | C_B2 = 42.75 Mbps | C_E = 57.20 Mbps | R_s1 = 0.83 | R_s2 = 0.00 | SOP1 = 0.67 | SOP2 = 1.00 | IP1 = 0.02 | IP2 = 1.00 | eta_s1 = 8.33e-08 | eta_s2 = 4.86e-11
SNR_Bob = 18 dB, SNR_Eve = 18 dB | alpha1 = 0.3494, alpha2 = 0.3506, phi = 0.3000 | C_B1 = 64.34 Mbps | C_B2 = 42.53 Mbps | C_E = 57.19 Mbps | R_s1 = 0.72 | R_s2 = 0.00 | SOP1 = 0.76 | SOP2 = 1.00 | IP1 = 0.04 | IP2 = 1.00 | eta_s1 = 7.22e-08 | eta_s2 = 4.19e-11
SNR_Bob = 18 dB, SNR_Eve = 20 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 62.74 Mbps | C_B2 = 42.19 Mbps | C_E = 57.20 Mbps | R_s1 = 0.57 | R_s2 = 0.00 | SOP1 = 0.85 | SOP2 = 1.00 | IP1 = 0.10 | IP2 = 1.00 | eta_s1 = 5.74e-08 | eta_s2 = 3.06e-11
SNR_Bob = 20 dB, SNR_Eve = 0 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 70.30 Mbps | C_B2 = 49.49 Mbps | C_E = 63.73 Mbps | R_s1 = 0.66 | R_s2 = 0.00 | SOP1 = 0.82 | SOP2 = 1.00 | IP1 = 0.04 | IP2 = 1.00 | eta_s1 = 6.62e-08 | eta_s2 = 6.70e-11
SNR_Bob = 20 dB, SNR_Eve = 2 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 70.28 Mbps | C_B2 = 49.51 Mbps | C_E = 63.73 Mbps | R_s1 = 0.66 | R_s2 = 0.00 | SOP1 = 0.82 | SOP2 = 1.00 | IP1 = 0.04 | IP2 = 1.00 | eta_s1 = 6.60e-08 | eta_s2 = 6.37e-11
SNR_Bob = 20 dB, SNR_Eve = 4 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 70.22 Mbps | C_B2 = 49.48 Mbps | C_E = 63.72 Mbps | R_s1 = 0.66 | R_s2 = 0.00 | SOP1 = 0.82 | SOP2 = 1.00 | IP1 = 0.04 | IP2 = 1.00 | eta_s1 = 6.56e-08 | eta_s2 = 6.38e-11
SNR_Bob = 20 dB, SNR_Eve = 6 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 70.17 Mbps | C_B2 = 49.47 Mbps | C_E = 63.74 Mbps | R_s1 = 0.65 | R_s2 = 0.00 | SOP1 = 0.83 | SOP2 = 1.00 | IP1 = 0.04 | IP2 = 1.00 | eta_s1 = 6.49e-08 | eta_s2 = 6.03e-11
SNR_Bob = 20 dB, SNR_Eve = 8 dB | alpha1 = 0.3501, alpha2 = 0.3499, phi = 0.3000 | C_B1 = 70.06 Mbps | C_B2 = 49.44 Mbps | C_E = 63.74 Mbps | R_s1 = 0.64 | R_s2 = 0.00 | SOP1 = 0.83 | SOP2 = 1.00 | IP1 = 0.05 | IP2 = 1.00 | eta_s1 = 6.38e-08 | eta_s2 = 6.29e-11
SNR_Bob = 20 dB, SNR_Eve = 10 dB | alpha1 = 0.3499, alpha2 = 0.3501, phi = 0.3000 | C_B1 = 69.88 Mbps | C_B2 = 49.40 Mbps | C_E = 63.73 Mbps | R_s1 = 0.62 | R_s2 = 0.00 | SOP1 = 0.84 | SOP2 = 1.00 | IP1 = 0.05 | IP2 = 1.00 | eta_s1 = 6.23e-08 | eta_s2 = 4.97e-11
SNR_Bob = 20 dB, SNR_Eve = 12 dB | alpha1 = 0.3496, alpha2 = 0.3504, phi = 0.3000 | C_B1 = 69.61 Mbps | C_B2 = 49.35 Mbps | C_E = 63.72 Mbps | R_s1 = 0.60 | R_s2 = 0.00 | SOP1 = 0.86 | SOP2 = 1.00 | IP1 = 0.06 | IP2 = 1.00 | eta_s1 = 5.98e-08 | eta_s2 = 5.74e-11
SNR_Bob = 20 dB, SNR_Eve = 14 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 69.23 Mbps | C_B2 = 49.25 Mbps | C_E = 63.73 Mbps | R_s1 = 0.56 | R_s2 = 0.00 | SOP1 = 0.88 | SOP2 = 1.00 | IP1 = 0.07 | IP2 = 1.00 | eta_s1 = 5.62e-08 | eta_s2 = 5.49e-11
SNR_Bob = 20 dB, SNR_Eve = 16 dB | alpha1 = 0.3499, alpha2 = 0.3501, phi = 0.3000 | C_B1 = 68.62 Mbps | C_B2 = 49.11 Mbps | C_E = 63.71 Mbps | R_s1 = 0.51 | R_s2 = 0.00 | SOP1 = 0.90 | SOP2 = 1.00 | IP1 = 0.10 | IP2 = 1.00 | eta_s1 = 5.09e-08 | eta_s2 = 5.45e-11
SNR_Bob = 20 dB, SNR_Eve = 18 dB | alpha1 = 0.3502, alpha2 = 0.3498, phi = 0.3000 | C_B1 = 67.73 Mbps | C_B2 = 48.89 Mbps | C_E = 63.73 Mbps | R_s1 = 0.43 | R_s2 = 0.00 | SOP1 = 0.93 | SOP2 = 1.00 | IP1 = 0.16 | IP2 = 1.00 | eta_s1 = 4.32e-08 | eta_s2 = 4.05e-11
SNR_Bob = 20 dB, SNR_Eve = 20 dB | alpha1 = 0.3500, alpha2 = 0.3500, phi = 0.3000 | C_B1 = 66.39 Mbps | C_B2 = 48.53 Mbps | C_E = 63.71 Mbps | R_s1 = 0.33 | R_s2 = 0.00 | SOP1 = 0.96 | SOP2 = 1.00 | IP1 = 0.26 | IP2 = 1.00 | eta_s1 = 3.31e-08 | eta_s2 = 3.55e-11
